,congress,chamber,bioguide,firstname,middlename,lastname,suffix,birthday,state,party,incumbent,termstart,age
2445,84,house,P000196,Thomas,Minor,Pelly,,1902-08-22,WA,R,Yes,1955-01-05,52.4
2446,84,house,B001131,Maurice,Gwinn,Burnside,,1902-08-23,WV,D,No,1955-01-05,52.4
2447,84,house,B000416,Ellis,Yarnal,Berry,,1902-10-06,SD,R,Yes,1955-01-05,52.2
2448,84,house,G000071,Edward,Alexander,Garmatz,,1903-02-07,MD,D,Yes,1955-01-05,51.9
2449,84,house,D000278,James,Patrick Sinnott,Devereux,,1903-02-20,MD,R,Yes,1955-01-05,51.9
2450,84,house,F000422,James,Grove,Fulton,,1903-03-01,PA,R,Yes,1955-01-05,51.8
2451,84,house,C000743,Samuel,Harrison,Coon,,1903-04-15,OR,R,Yes,1955-01-05,51.7
2452,84,house,A000016,Thomas,Gerstle,Abernethy,,1903-05-16,MS,D,Yes,1955-01-05,51.6
2453,84,house,H000197,Porter,,Hardy,Jr.,1903-06-01,VA,D,Yes,1955-01-05,51.6
2454,84,house,B000778,William,Gilmer,Bray,,1903-06-17,IN,R,Yes,1955-01-05,51.6
2455,84,house,F000126,Sidney,Asher,Fine,,1903-09-14,NY,D,Yes,1955-01-05,51.3
2456,84,house,D000155,William,Adams,Dawson,,1903-11-05,UT,R,Yes,1955-01-05,51.2
2457,84,house,G000098,Ezekiel,Candler,Gathings,,1903-11-10,AR,D,Yes,1955-01-05,51.2
2458,84,house,D000402,Isidore,,Dollinger,,1903-11-13,NY,D,Yes,1955-01-05,51.1
2459,84,house,F000152,Ovie,Clark,Fisher,,1903-11-22,TX,D,Yes,1955-01-05,51.1
2460,84,house,F000209,Daniel,John,Flood,,1903-11-26,PA,D,No,1955-01-05,51.1
2461,84,house,R000424,John,James,Rooney,,1903-11-29,NY,D,Yes,1955-01-05,51.1
2462,84,house,H000713,Chester,Earl,Holifield,,1903-12-03,CA,D,Yes,1955-01-05,51.1
2463,84,house,H000249,Oren,,Harris,,1903-12-20,AR,D,Yes,1955-01-05,51.0
2464,84,house,W000641,William,Arthur,Winstead,,1904-01-06,MS,D,Yes,1955-01-05,51.0
2465,84,house,B000377,John,Bonifas,Bennett,,1904-01-10,MI,R,Yes,1955-01-05,51.0
2466,84,house,L000468,Harold,Orrin,Lovre,,1904-01-30,SD,R,Yes,1955-01-05,50.9
2467,84,house,A000223,Robert,Thomas,Ashmore,,1904-02-22,SC,D,Yes,1955-01-05,50.9
2468,84,house,S000829,Thomas,Jefferson,Steed,,1904-03-02,OK,D,Yes,1955-01-05,50.8
2469,84,house,C000617,William,Sterling,Cole,,1904-04-18,NY,R,Yes,1955-01-05,50.7
2470,84,house,B000201,Edward,Lewis,Bartlett,,1904-04-20,AK,D,Yes,1955-01-05,50.7
2471,84,house,B000426,Jackson,Edward,Betts,,1904-05-26,OH,R,Yes,1955-01-05,50.6
2472,84,house,O000058,Alvin,Edward,O'Konski,,1904-05-26,WI,R,Yes,1955-01-05,50.6
2473,84,house,H000264,Burr,Powell,Harrison,,1904-07-02,VA,D,Yes,1955-01-05,50.5
2474,84,house,K000261,Arthur,George,Klein,,1904-08-08,NY,D,Yes,1955-01-05,50.4
2475,84,house,P000352,John,Raymond,Pillion,,1904-08-10,NY,R,Yes,1955-01-05,50.4
2476,84,house,R000359,John,Marshall,Robsion,Jr.,1904-08-28,KY,R,Yes,1955-01-05,50.4
2477,84,house,M001045,Morgan,Moore,Moulder,,1904-08-31,MO,D,Yes,1955-01-05,50.3
2478,84,house,W000559,Edwin,Edward,Willis,,1904-10-02,LA,D,Yes,1955-01-05,50.3
2479,84,house,J000206,Charles,Raper,Jonas,,1904-12-09,NC,R,Yes,1955-01-05,50.1
2480,84,house,W000310,Alfred,John,Westland,,1904-12-14,WA,R,Yes,1955-01-05,50.1
2481,84,house,P000522,Charles,Melvin,Price,,1905-01-01,IL,D,Yes,1955-01-05,50.0
2482,84,house,F000060,Michael,Aloysius,Feighan,,1905-02-16,OH,D,Yes,1955-01-05,49.9
2483,84,house,A000255,Victor,L'Episcopo,Anfuso,,1905-03-10,NY,D,No,1955-01-05,49.8
2484,84,house,V000051,William,Kaiser,Van Pelt,,1905-03-10,WI,R,Yes,1955-01-05,49.8
2485,84,house,J000109,August,Edgar,Johansen,,1905-07-21,MI,R,No,1955-01-05,49.5
2486,84,house,C000772,Robert,James,Corbett,,1905-08-25,PA,R,Yes,1955-01-05,49.4
2487,84,house,S000327,John,Francis,Shelley,,1905-09-03,CA,D,Yes,1955-01-05,49.3
2488,84,house,R000280,Lucius,Mendel,Rivers,,1905-09-28,SC,D,Yes,1955-01-05,49.3
2489,84,house,D000083,Irwin,Delmore,Davidson,,1906-01-02,NY,D,No,1955-01-05,49.0
2490,84,house,W000439,Victor,Eugene,Wickersham,,1906-02-09,OK,D,Yes,1955-01-05,48.9
2491,84,house,M000418,Harris,Brown,McDowell,Jr.,1906-02-10,DE,D,No,1955-01-05,48.9
2492,84,house,P000287,Gracie,Bowers,Pfost,,1906-03-12,ID,D,Yes,1955-01-05,48.8
2493,84,house,M000152,Fred,,Marshall,,1906-03-13,MN,D,Yes,1955-01-05,48.8
2494,84,house,Z000003,Herbert,,Zelenko,,1906-03-16,NY,D,No,1955-01-05,48.8
2495,84,house,W000445,William,Beck,Widnall,,1906-03-17,NJ,R,Yes,1955-01-05,48.8
2496,84,house,B001111,Omar,Truman,Burleson,,1906-03-19,TX,D,Yes,1955-01-05,48.8
2497,84,house,H000947,William,Raleigh,Hull,Jr.,1906-04-17,MO,D,No,1955-01-05,48.7
2498,84,house,W000572,Earl,,Wilson,,1906-04-18,IN,R,Yes,1955-01-05,48.7
2499,84,house,S000161,Frederick,Delbert,Schwengel,,1906-05-28,IA,R,No,1955-01-05,48.6
2500,84,house,S000406,Robert,Lee Fulton,Sikes,,1906-06-03,FL,D,Yes,1955-01-05,48.6
2501,84,house,B001212,James,Aloysius,Byrne,,1906-06-22,PA,D,Yes,1955-01-05,48.5
2502,84,house,K000070,Edna,Flannery,Kelly,,1906-08-20,NY,D,Yes,1955-01-05,48.4
2503,84,house,P000552,Winston,Lewis,Prouty,,1906-09-01,VT,R,Yes,1955-01-05,48.3
2504,84,house,M000958,Thomas,Ellsworth,Morgan,,1906-10-13,PA,D,Yes,1955-01-05,48.2
2505,84,house,M000664,Chester,Earl,Merrow,,1906-11-15,NH,R,Yes,1955-01-05,48.1
2506,84,house,A000206,George,William,Andrews,,1906-12-12,AL,D,Yes,1955-01-05,48.1
2507,84,house,S000120,Gordon,Harry,Scherer,,1906-12-26,OH,R,Yes,1955-01-05,48.0
2508,84,house,D000390,Thomas,Joseph,Dodd,,1907-05-15,CT,D,Yes,1955-01-05,47.6
2509,84,house,N000031,Charles,Pembroke,Nelson,,1907-07-02,ME,R,Yes,1955-01-05,47.5
2510,84,house,S000778,Harley,Orrin,Staggers,,1907-08-03,WV,D,Yes,1955-01-05,47.4
2511,84,house,B000727,Charles,Augustus,Boyle,,1907-08-13,IL,D,No,1955-01-05,47.4
2512,84,house,K000130,Eugene,James,Keogh,,1907-08-30,NY,D,Yes,1955-01-05,47.4
2513,84,house,L000054,Phillip,Mitchell,Landrum,,1907-09-10,GA,D,Yes,1955-01-05,47.3
2514,84,house,M000620,George,,Meader,,1907-09-13,MI,R,Yes,1955-01-05,47.3
2515,84,house,C000342,Frank,Leslie,Chelf,,1907-09-22,KY,D,Yes,1955-01-05,47.3
2516,84,house,M000253,Donald,Ray,Matthews,,1907-10-03,FL,D,Yes,1955-01-05,47.3
2517,84,house,C000386,Earl,,Chudoff,,1907-11-15,PA,D,Yes,1955-01-05,47.1
2518,84,house,A000024,Edwin,Ross,Adair,,1907-12-14,IN,R,Yes,1955-01-05,47.1
2519,84,house,R000426,James,,Roosevelt,,1907-12-23,CA,D,No,1955-01-05,47.0
2520,84,house,O000120,Frank,Charles,Osmers,Jr.,1907-12-30,NJ,R,Yes,1955-01-05,47.0
2521,84,house,M000935,Albert,Paul,Morano,,1908-01-18,CT,R,Yes,1955-01-05,47.0
2522,84,house,M000478,Clifford,Guy,McIntire,,1908-05-04,ME,R,Yes,1955-01-05,46.7
2523,84,house,A000073,Carl,Bert,Albert,,1908-05-10,OK,D,Yes,1955-01-05,46.7
2524,84,house,S000224,Horace,,Seely-Brown,Jr.,1908-05-12,CT,R,Yes,1955-01-05,46.7
2525,84,house,A000002,Watkins,Moorman,Abbitt,,1908-05-21,VA,D,Yes,1955-01-05,46.6
2526,84,house,S000009,Antoni,Nicholas,Sadlak,,1908-06-13,CT,R,Yes,1955-01-05,46.6
2527,84,house,B000245,Albert,David,Baumhart,Jr.,1908-06-15,OH,R,No,1955-01-05,46.6
2528,84,house,P000516,Prince,Hulon,Preston,Jr.,1908-07-05,GA,D,Yes,1955-01-05,46.5
2529,84,house,R000404,Walter,Edward,Rogers,,1908-07-19,TX,D,Yes,1955-01-05,46.5
2530,84,house,S000102,John,Phillips,Saylor,,1908-07-23,PA,R,Yes,1955-01-05,46.5
2531,84,house,N000133,Albin,Walter,Norblad,Jr.,1908-09-12,OR,R,Yes,1955-01-05,46.3
2532,84,house,P000119,James,Thomas,Patterson,,1908-10-20,CT,R,Yes,1955-01-05,46.2
2533,84,house,B000646,Albert,Henry,Bosch,,1908-10-30,NY,R,Yes,1955-01-05,46.2
2534,84,house,P000477,Adam,Clayton,Powell,Jr.,1908-11-29,NY,D,Yes,1955-01-05,46.1
2535,84,house,M000995,James,Hobson,Morrison,,1908-12-08,LA,D,Yes,1955-01-05,46.1
2536,84,house,L000108,Henry,Jepson,Latham,,1908-12-10,NY,R,Yes,1955-01-05,46.1
2537,84,house,T000237,William,Homer,Thornberry,,1909-01-09,TX,D,Yes,1955-01-05,46.0
2538,84,house,H000530,Albert,Sydney,Herlong,Jr.,1909-02-14,FL,D,Yes,1955-01-05,45.9
2539,84,house,S000315,Timothy,Patrick,Sheehan,,1909-02-21,IL,R,Yes,1955-01-05,45.9
2540,84,house,H001021,DeWitt,Stephen,Hyde,,1909-03-21,MD,R,Yes,1955-01-05,45.8
2541,84,house,S000756,William,Lee,Springer,,1909-04-12,IL,R,Yes,1955-01-05,45.7
2542,84,house,M000778,Wilbur,Daigh,Mills,,1909-05-24,AR,D,Yes,1955-01-05,45.6
2543,84,house,R000374,Peter,Wallace,Rodino,Jr.,1909-06-07,NJ,D,Yes,1955-01-05,45.6
2544,84,house,Y000013,Sidney,Richard,Yates,,1909-08-27,IL,D,Yes,1955-01-05,45.4
2545,84,house,N000009,William,Huston,Natcher,,1909-09-11,KY,D,Yes,1955-01-05,45.3
2546,84,house,T000109,Charles,McKevett,Teague,,1909-09-18,CA,R,No,1955-01-05,45.3
2547,84,house,M000845,Robert,Homer,Mollohan,,1909-09-18,WV,D,Yes,1955-01-05,45.3
2548,84,house,H000424,James,Christopher,Healey,,1909-12-24,NY,D,No,1955-01-05,45.0
2549,84,house,G000407,Edith,Starrett,Green,,1910-01-17,OR,D,No,1955-01-05,45.0
2550,84,house,J000008,Donald,Lester,Jackson,,1910-01-23,CA,R,Yes,1955-01-05,45.0
2551,84,house,G000421,William,Joseph,Green,Jr.,1910-03-05,PA,D,Yes,1955-01-05,44.8
2552,84,house,V000082,Harold,Himmel,Velde,,1910-04-01,IL,R,Yes,1955-01-05,44.8
2553,84,house,T000110,Olin,Earl,Teague,,1910-04-06,TX,D,Yes,1955-01-05,44.8
2554,84,house,W000428,Jamie,Lloyd,Whitten,,1910-04-18,MS,D,Yes,1955-01-05,44.7
2555,84,house,B000342,John,Junior,Bell,,1910-05-15,TX,D,No,1955-01-05,44.6
2556,84,house,E000273,Joseph,Landon,Evins,,1910-10-24,TN,D,Yes,1955-01-05,44.2
2557,84,house,B001035,Hamer,Harold,Budge,,1910-11-21,ID,R,Yes,1955-01-05,44.1
2558,84,house,B000371,Charles,Edward,Bennett,,1910-12-02,FL,D,Yes,1955-01-05,44.1
2559,84,house,S000454,Bernice,Frederic,Sisk,,1910-12-14,CA,D,No,1955-01-05,44.1
2560,84,house,M000671,Lee,Warren,Metcalf,,1911-01-28,MT,D,Yes,1955-01-05,43.9
2561,84,house,M000052,Donald,Hammer,Magnuson,,1911-03-07,WA,D,Yes,1955-01-05,43.8
2562,84,house,D000433,Francis,Edwin,Dorn,,1911-04-18,NY,R,Yes,1955-01-05,43.7
2563,84,house,H000408,Wayne,Levere,Hays,,1911-05-13,OH,D,Yes,1955-01-05,43.6
2564,84,house,C001014,Thomas,Bradford,Curtis,,1911-05-14,MO,R,Yes,1955-01-05,43.6
2565,84,house,A000094,Hugh,Quincy,Alexander,,1911-08-07,NC,D,Yes,1955-01-05,43.4
2566,84,house,A000228,William,Henry,Avery,,1911-08-11,KS,R,No,1955-01-05,43.4
2567,84,house,B000550,John,Anton,Blatnik,,1911-08-17,MN,D,Yes,1955-01-05,43.4
2568,84,house,S000405,Alfred,Dennis,Sieminski,,1911-08-23,NJ,D,Yes,1955-01-05,43.4
2569,84,house,E000181,Clair,,Engle,,1911-09-21,CA,D,Yes,1955-01-05,43.3
2570,84,house,R000008,Edmund,Patrick,Radwan,,1911-09-22,NY,R,Yes,1955-01-05,43.3
2571,84,house,B000600,Edward,Patrick,Boland,,1911-10-01,MA,D,Yes,1955-01-05,43.3
2572,84,house,M000799,William,Edwin,Minshall,Jr.,1911-10-24,OH,R,No,1955-01-05,43.2
2573,84,house,G000471,Martha,Wright,Griffiths,,1912-01-29,MI,D,No,1955-01-05,42.9
2574,84,house,D000467,John,Vernard,Dowdy,,1912-02-11,TX,D,Yes,1955-01-05,42.9
2575,84,house,R000165,Henry,Schoellkopf,Reuss,,1912-02-22,WI,D,No,1955-01-05,42.9
2576,84,house,B000561,Iris,Faircloth,Blitch,,1912-04-25,GA,D,No,1955-01-05,42.7
2577,84,house,J000248,Robert,Emmett,Jones,Jr.,1912-06-12,AL,D,Yes,1955-01-05,42.6
2578,84,house,K000300,Coya,Gjesdal,Knutson,,1912-08-22,MN,D,No,1955-01-05,42.4
2579,84,house,B000222,Perkins,,Bass,,1912-10-06,NH,R,No,1955-01-05,42.2
2580,84,house,P000230,Carl,Dewey,Perkins,,1912-10-15,KY,D,Yes,1955-01-05,42.2
2581,84,house,R000314,Kenneth,Allison,Roberts,,1912-11-01,AL,D,Yes,1955-01-05,42.2
2582,84,house,Z000001,Clement,John,Zablocki,,1912-11-18,WI,D,Yes,1955-01-05,42.1
2583,84,house,O000098,Thomas,Phillip,O'Neill,Jr.,1912-12-09,MA,D,Yes,1955-01-05,42.1
2584,84,house,K000013,Frank,Melvin,Karsten,,1913-01-07,MO,D,Yes,1955-01-05,42.0
2585,84,house,I000007,Frank,Neville,Ikard,,1913-01-30,TX,D,Yes,1955-01-05,41.9
2586,84,house,T000408,Thomas,James,Tumulty,,1913-03-02,NJ,D,No,1955-01-05,41.8
2587,84,house,F000233,John,Edward,Fogarty,,1913-03-23,RI,D,Yes,1955-01-05,41.8
2588,84,house,V000047,Charles,Albert,Vanik,,1913-04-07,OH,D,No,1955-01-05,41.7
2589,84,house,F000319,Lawrence,H.,Fountain,,1913-04-23,NC,D,Yes,1955-01-05,41.7
2590,84,house,H000753,Lester,,Holtzman,,1913-06-01,NY,D,Yes,1955-01-05,41.6
2591,84,house,B001216,John,William,Byrnes,,1913-06-12,WI,R,Yes,1955-01-05,41.6
2592,84,house,F000260,Gerald,Rudolph,Ford,Jr.,1913-07-14,MI,R,Yes,1955-01-05,41.5
2593,84,house,F000137,Paul,Albert,Fino,,1913-12-15,NY,R,Yes,1955-01-05,41.1
2594,84,house,E000120,Carl,Atwood,Elliott,,1913-12-20,AL,D,Yes,1955-01-05,41.0
2595,84,house,J000263,Woodrow,Wilson,Jones,,1914-01-26,NC,D,Yes,1955-01-05,40.9
2596,84,house,A000054,Hugh,Joseph,Addonizio,,1914-01-31,NJ,D,Yes,1955-01-05,40.9
2597,84,house,B000964,Charles,Bruce,Brownson,,1914-02-05,IN,R,Yes,1955-01-05,40.9
2598,84,house,B000594,Thomas,Hale,Boggs,Sr.,1914-02-15,LA,D,Yes,1955-01-05,40.9
2599,84,house,M000762,William,Edward,Miller,,1914-03-22,NY,R,Yes,1955-01-05,40.8
2600,84,house,L000081,Richard,Estep,Lankford,,1914-07-22,MD,D,No,1955-01-05,40.5
2601,84,house,H000013,Harlan,Francis,Hagen,,1914-10-08,CA,D,Yes,1955-01-05,40.2
2602,84,house,D000102,Glenn,Robert,Davis,,1914-10-28,WI,R,Yes,1955-01-05,40.2
2603,84,house,F000229,John,James,Flynt,Jr.,1914-11-08,GA,D,Yes,1955-01-05,40.2
2604,84,house,L000252,John,,Lesinski,Jr.,1914-12-28,MI,D,Yes,1955-01-05,40.0
2605,84,house,M001035,John,Emerson,Moss,,1915-04-13,CA,D,Yes,1955-01-05,39.7
2606,84,house,H000802,Craig,,Hosmer,,1915-05-06,CA,R,Yes,1955-01-05,39.7
2607,84,house,B000092,John,Finley,Baldwin,Jr.,1915-06-28,CA,R,No,1955-01-05,39.5
2608,84,house,J000057,John,,Jarman,,1915-07-17,OK,D,Yes,1955-01-05,39.5
2609,84,house,L000344,Glenard,Paul,Lipscomb,,1915-08-19,CA,R,Yes,1955-01-05,39.4
2610,84,house,C000431,Frank,Monroe,Clark,,1915-12-24,PA,D,No,1955-01-05,39.0
2611,84,house,F000371,Peter,Hood Ballantine,Frelinghuysen,Jr.,1916-01-17,NJ,R,Yes,1955-01-05,39.0
2612,84,house,G000512,Charles,Samuel,Gubser,,1916-02-01,CA,R,Yes,1955-01-05,38.9
2613,84,house,A000229,William,Hanes,Ayres,,1916-02-05,OH,R,Yes,1955-01-05,38.9
2614,84,house,M000311,Eugene,Joseph,McCarthy,,1916-03-29,MN,D,Yes,1955-01-05,38.8
2615,84,house,T000218,Theo,Ashton,Thompson,,1916-03-31,LA,D,Yes,1955-01-05,38.8
2616,84,house,W000610,Robert,Carlton,Wilson,,1916-04-05,CA,R,Yes,1955-01-05,38.8
2617,84,house,D000434,William,Jennings Bryan,Dorn,,1916-04-14,SC,D,Yes,1955-01-05,38.7
2618,84,house,B000605,Richard,Walker,Bolling,,1916-05-17,MO,D,Yes,1955-01-05,38.6
2619,84,house,R000188,John,Jacob,Rhodes,,1916-09-18,AZ,R,Yes,1955-01-05,38.3
2620,84,house,M000020,Peter,Francis,Mack,Jr.,1916-11-01,IL,D,Yes,1955-01-05,38.2
2621,84,house,H000484,John,Earl,Henderson,,1917-01-04,OH,R,No,1955-01-05,38.0
2622,84,house,C000960,Shepard,J.,Crumpacker,Jr.,1917-02-13,IN,R,Yes,1955-01-05,37.9
2623,84,house,B000608,Oliver,Payne,Bolton,,1917-02-22,OH,R,Yes,1955-01-05,37.9
2624,84,house,F000041,Dante,Bruno,Fascell,,1917-03-09,FL,D,No,1955-01-05,37.8
2625,84,house,B000239,William,Henry,Bates,,1917-04-26,MA,R,Yes,1955-01-05,37.7
2626,84,house,M001107,James,Cunningham,Murray,,1917-05-16,IL,D,No,1955-01-05,37.6
2627,84,house,M000005,Torbert,Hart,Macdonald,,1917-06-06,MA,D,No,1955-01-05,37.6
2628,84,house,M000070,William,Somers,Mailliard,,1917-06-10,CA,R,Yes,1955-01-05,37.6
2629,84,house,B001210,Robert,C.,Byrd,,1917-11-20,WV,D,Yes,1955-01-05,37.1
2630,84,house,S000533,Frank,Ellis,Smith,,1918-02-21,MS,D,Yes,1955-01-05,36.9
2631,84,house,C000263,Elford,Albin,Cederberg,,1918-03-06,MI,R,Yes,1955-01-05,36.8
2632,84,house,B000223,Ross,,Bass,,1918-03-17,TN,D,No,1955-01-05,36.8
2633,84,house,Q000012,James,Michael,Quigley,,1918-03-30,PA,D,No,1955-01-05,36.8
2634,84,house,D000266,Steven,Boghos,Derounian,,1918-04-06,NY,R,Yes,1955-01-05,36.8
2635,84,house,F000179,Orvin,Benonie,Fjare,,1918-04-16,MT,R,No,1955-01-05,36.7
2636,84,house,A000106,Bruce,Reynolds,Alger,,1918-06-12,TX,R,No,1955-01-05,36.6
2637,84,house,T000200,Frank,,Thompson,Jr.,1918-07-26,NJ,D,No,1955-01-05,36.4
2638,84,house,B000391,Alvin,Morell,Bentley,,1918-08-30,MI,R,Yes,1955-01-05,36.4
2639,84,house,W000517,John,Bell,Williams,,1918-12-04,MS,D,Yes,1955-01-05,36.1
2640,84,house,K000177,Joe,Madison,Kilgore,,1918-12-10,TX,D,No,1955-01-05,36.1
2641,84,house,T000229,Edwin,Keith,Thomson,,1919-02-08,WY,R,No,1955-01-05,35.9
2642,84,house,E000054,Edmond,Augustus,Edmondson,,1919-04-07,OK,D,Yes,1955-01-05,35.7
2643,84,house,W000228,Phillip,Hart,Weaver,,1919-04-09,NE,R,No,1955-01-05,35.7
2644,84,house,J000098,William,Pat,Jennings,,1919-08-20,VA,D,No,1955-01-05,35.4
2645,84,house,B000967,Joel,Thomas,Broyhill,,1919-11-04,VA,R,Yes,1955-01-05,35.2
2646,84,house,W000502,Harrison,Arlington,Williams,Jr.,1919-12-10,NJ,D,Yes,1955-01-05,35.1
2647,84,house,U000002,Stewart,Lee,Udall,,1920-01-31,AZ,D,No,1955-01-05,34.9
2648,84,house,H000904,George,,Huddleston,Jr.,1920-03-19,AL,D,No,1955-01-05,34.8
2649,84,house,S000232,Armistead,Inge,Selden,Jr.,1921-02-20,AL,D,Yes,1955-01-05,33.9
2650,84,house,W000024,Stuyvesant,II,Wainwright,,1921-03-16,NY,R,Yes,1955-01-05,33.8
2651,84,house,R000547,J.,T.,Rutherford,,1921-05-30,TX,D,No,1955-01-05,33.6
2652,84,house,R000401,Paul,Grant,Rogers,,1921-06-04,FL,D,No,1955-01-05,33.6
2653,84,house,C000869,William,Cato,Cramer,,1922-08-04,FL,R,No,1955-01-05,32.4
2654,84,house,L000024,Melvin,Robert,Laird,,1922-09-01,WI,R,Yes,1955-01-05,32.3
2655,84,house,Y000032,Clarence,Clifton,Young,,1922-11-07,NV,R,Yes,1955-01-05,32.2
2656,84,house,D000344,Charles,Coles,Diggs,Jr.,1922-12-02,MI,D,No,1955-01-05,32.1
2657,84,house,B000880,Jack,Bascom,Brooks,,1922-12-18,TX,D,Yes,1955-01-05,32.0
2658,84,house,W000763,James,Claude,Wright,Jr.,1922-12-22,TX,D,No,1955-01-05,32.0
2659,84,house,A000222,Thomas,Ludlow,Ashley,,1923-01-11,OH,D,No,1955-01-05,32.0
2660,84,house,H000623,Patrick,Jerome,Hillings,,1923-02-19,CA,R,Yes,1955-01-05,31.9
2661,84,house,P000401,Richard,Harding,Poff,,1923-10-19,VA,R,Yes,1955-01-05,31.2
2662,84,house,H000746,Joseph,Franklin,Holt,III,1924-07-06,CA,R,Yes,1955-01-05,30.5
2663,84,house,G000400,Kenneth,James,Gray,,1924-11-14,IL,D,No,1955-01-05,30.1
2664,84,house,D000355,John,D.,Dingell,,1926-07-08,MI,D,No,1955-01-05,28.5
2665,84,senate,G000418,Theodore,Francis,Green,,1867-10-02,RI,D,Yes,1955-01-05,87.3
2666,84,senate,N000023,Matthew,Mansfield,Neely,,1874-11-09,WV,D,Yes,1955-01-05,80.2
2667,84,senate,M001108,James,Edward,Murray,,1876-05-03,MT,D,Yes,1955-01-05,78.7
2668,84,senate,H000385,Carl,Trumbull,Hayden,,1877-10-02,AZ,D,Yes,1955-01-05,77.3
2669,84,senate,B000145,Alben,William,Barkley,,1877-11-24,KY,D,No,1955-01-05,77.1
2670,84,senate,G000131,Walter,Franklin,George,,1878-01-29,GA,D,Yes,1955-01-05,76.9
2671,84,senate,L000224,Herbert,Henry,Lehman,,1878-03-28,NY,D,Yes,1955-01-05,76.8
2672,84,senate,M000177,Edward,,Martin,,1879-09-18,PA,R,Yes,1955-01-05,75.3
2673,84,senate,S000553,Howard,Alexander,Smith,,1880-01-30,NJ,R,Yes,1955-01-05,74.9
2674,84,senate,F000190,Ralph,Edward,Flanders,,1880-09-28,VT,R,Yes,1955-01-05,74.3
2675,84,senate,D000516,James,Henderson,Duff,,1883-01-21,PA,R,Yes,1955-01-05,72.0
2676,84,senate,W000465,Alexander,,Wiley,,1884-05-26,WI,R,Yes,1955-01-05,70.6
2677,84,senate,O000088,Joseph,Christopher,O'Mahoney,,1884-11-05,WY,D,Yes,1955-01-05,70.2
2678,84,senate,L000070,William,,Langer,,1886-09-30,ND,R,Yes,1955-01-05,68.3
2679,84,senate,W000190,Arthur,Vivian,Watkins,,1886-12-18,UT,R,Yes,1955-01-05,68.0
2680,84,senate,R000317,Absalom,Willis,Robertson,,1887-05-27,VA,D,Yes,1955-01-05,67.6
2681,84,senate,B001208,Harry,Flood,Byrd,,1887-06-10,VA,D,Yes,1955-01-05,67.6
2682,84,senate,C000338,Dennis,,Chavez,,1888-04-08,NM,D,Yes,1955-01-05,66.7
2683,84,senate,M000086,George,Wilson,Malone,,1890-08-07,NV,R,Yes,1955-01-05,64.4
2684,84,senate,E000112,Allen,Joseph,Ellender,,1890-09-24,LA,D,Yes,1955-01-05,64.3
2685,84,senate,M000771,Eugene,Donald,Millikin,,1891-02-12,CO,R,Yes,1955-01-05,63.9
2686,84,senate,D000456,Paul,Howard,Douglas,,1892-03-26,IL,D,Yes,1955-01-05,62.8
2687,84,senate,H000720,Spessard,Lindsey,Holland,,1892-07-10,FL,D,Yes,1955-01-05,62.5
2688,84,senate,A000062,George,David,Aiken,,1892-08-20,VT,R,Yes,1955-01-05,62.4
2689,84,senate,S000021,Leverett,,Saltonstall,,1892-09-01,MA,R,Yes,1955-01-05,62.3
2690,84,senate,B000176,Frank,Aloysius,Barrett,,1892-11-10,WY,R,Yes,1955-01-05,62.1
2691,84,senate,K000176,Harley,Martin,Kilgore,,1893-01-11,WV,D,Yes,1955-01-05,62.0
2692,84,senate,M000199,Thomas,Ellsworth,Martin,,1893-01-18,IA,R,Yes,1955-01-05,62.0
2693,84,senate,C000154,Frank,,Carlson,,1893-01-23,KS,R,Yes,1955-01-05,61.9
2694,84,senate,H000963,Robert,,Humphreys,,1893-08-20,KY,D,No,1955-01-05,61.4
2695,84,senate,H000963,Robert,,Humphreys,,1893-08-20,KY,I,No,1955-01-05,61.4
2696,84,senate,B000820,John,William,Bricker,,1893-09-06,OH,R,Yes,1955-01-05,61.3
2697,84,senate,B000271,James,Glenn,Beall,,1894-06-05,MD,R,Yes,1955-01-05,60.6
2698,84,senate,D000585,Henry,Clarence,Dworshak,,1894-08-29,ID,R,Yes,1955-01-05,60.4
2699,84,senate,M000582,Patrick,Vincent,McNamara,,1894-10-04,MI,D,No,1955-01-05,60.3
2700,84,senate,S000138,Andrew,Frank,Schoeppel,,1894-11-23,KS,R,Yes,1955-01-05,60.1
2701,84,senate,H000598,Joseph,Lister,Hill,,1894-12-29,AL,D,Yes,1955-01-05,60.0
2702,84,senate,B001167,Prescott,Sheldon,Bush,,1895-05-15,CT,R,Yes,1955-01-05,59.6
2703,84,senate,R000167,William,Chapman,Revercomb,,1895-07-20,WV,R,No,1955-01-05,59.5
2704,84,senate,A000186,Clinton,Presba,Anderson,,1895-10-23,NM,D,Yes,1955-01-05,59.2
2705,84,senate,D000360,Everett,McKinley,Dirksen,,1896-01-04,IL,R,Yes,1955-01-05,59.0
2706,84,senate,I000050,Irving,McNeil,Ives,,1896-01-24,NY,R,Yes,1955-01-05,58.9
2707,84,senate,M000332,John,Little,McClellan,,1896-02-25,AR,D,Yes,1955-01-05,58.9
2708,84,senate,S000187,William,Kerr,Scott,,1896-04-17,NC,D,Yes,1955-01-05,58.7
2709,84,senate,T000259,Edward,John,Thye,,1896-04-26,MN,R,Yes,1955-01-05,58.7
2710,84,senate,H000559,Bourke,Blakemore,Hickenlooper,,1896-07-21,IA,R,Yes,1955-01-05,58.5
